position,Company,location,weblink,Job ID
 .NET Developer ," Allied Informatics, Inc "," West Bend, WI, USA",https://www.dice.com/jobs/detail/.net-developer-allied-informatics%2C-inc-west-bend-wi-53090/alliedga/6231596?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D8%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=e5389585-d185-46d1-8674-6de3f1f3ec43,Position Id : .net0220
 C# .Net Developer / Software Engineer , Technology Resources Inc ," Glastonbury, CT, USA",https://www.dice.com/jobs/detail/c%23-.net-developer-%26%2347-software-engineer-technology-resources-inc-glastonbury-ct-06033/trinc/%26%23372Enet0220?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D8%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=e5389585-d185-46d1-8674-6de3f1f3ec43,Position Id : 63815-1
 Senior .Net Developer/Azure ," Digitek Software, Inc. "," Columbus, OH, USA",https://www.dice.com/jobs/detail/senior-.net-developer%26%2347azure-digitek-software%2C-inc.-columbus-oh-43085/digitek/TN0108202002?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D8%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=e5389585-d185-46d1-8674-6de3f1f3ec43,Position Id : 6426160
 Sr. .NET Developer/Lead ," Pyramid Consulting, Inc. "," Philadelphia, PA, USA",https://www.dice.com/jobs/detail/sr.-.net-developer%26%2347lead-pyramid-consulting%2C-inc.-philadelphia-pa-19019/pyrmid/63815%26%23451?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D8%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=e5389585-d185-46d1-8674-6de3f1f3ec43,Position Id : OOJ - 2180-1205
" C# .NET Developer (Azure)_Contract_Mesa, AZ ", Arminus Software LLC ," Mesa, AZ, USA",https://www.dice.com/jobs/detail/c%23-.net-developer-%28azure%29_contract_mesa%2C-az-arminus-software-llc-mesa-az-85201/90987828/6426160?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D8%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=e5389585-d185-46d1-8674-6de3f1f3ec43,Position Id : 6423023
 .NET Developer ," TekLeaders, Inc "," Dallas, TX, USA",https://www.dice.com/jobs/detail/.net-developer-tekleaders%2C-inc-dallas-tx-75201/90884655/OOJ%26%2332%26%2345%26%23322180%26%23451205?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D8%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=e5389585-d185-46d1-8674-6de3f1f3ec43,Position Id : 2020-26024
 Junior .Net Developer / Dotnet Developer 20-01053 , ICONMA ," Detroit, MI, USA",https://www.dice.com/jobs/detail/junior-.net-developer-%26%2347-dotnet-developer-20%26%234501053-iconma-detroit-mi-48201/iconma/6423023?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D8%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=e5389585-d185-46d1-8674-6de3f1f3ec43,Position Id : OOJ - 2206-1231
" .Net Developer @ Lake Forest, IL ", Themesoft Inc ," Lake Forest, CA, USA",https://www.dice.com/jobs/detail/.net-developer-%40-lake-forest%2C-il-themesoft-inc-lake-forest-ca-92630/10123197/2020%26%234526024?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 6430574
 Full Stack .NET Developers only W2 ," TekLeaders, Inc "," Charlotte, NC, USA",https://www.dice.com/jobs/detail/full-stack-.net-developers-only-w2-tekleaders%2C-inc-charlotte-nc-28201/90884655/OOJ%26%2332%26%2345%26%23322206%26%23451231?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Originally Posted : 1 month ago
 .NET Developer - 10+Years , TT Technologies Inc ," Dallas, TX, USA",https://www.dice.com/jobs/detail/.net-developer-%26%2345-10%2Byears-tt-technologies-inc-dallas-tx-75201/RTX1994a6/6430574?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 6314917
 Sr .NET Developers , Kforce Technology Staffing ," Dallas, TX, USA",https://www.dice.com/jobs/detail/sr-.net-developers-kforce-technology-staffing-dallas-tx-75247/kforcecx/ITWQG1873415?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : SRNETGPCY
 Direct Client Requirement - .Net Developer with MVC , Kaizen Technologies ," Edison, NJ, USA",https://www.dice.com/jobs/detail/direct-client-requirement-%26%2345-.net-developer-with-mvc-kaizen-technologies-edison-nj-08817/10117326/6314917?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Originally Posted : 4 months ago
 Senior .Net Developer , Benvia ," New York, NY, USA",https://www.dice.com/jobs/detail/senior-.net-developer-benvia-new-york-ny-10001/10119901/SRNETGPCY?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 836103
 .NET Developer / Tech Lead , Kforce Technology Staffing ," Doral, FL, USA",https://www.dice.com/jobs/detail/.net-developer-%26%2347-tech-lead-kforce-technology-staffing-doral-fl-33178/kforcecx/ITEQG1851912?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 20-00762
 .NET DEVELOPER , Satwic Inc ," Los Angeles, CA, USA",https://www.dice.com/jobs/detail/.net-developer-satwic-inc-los-angeles-ca-90001/RTL122112/836103?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 623365
 .Net Developer ," TSR Consulting Services, Inc. "," New York, NY, USA",https://www.dice.com/jobs/detail/.net-developer-tsr-consulting-services%2C-inc.-new-york-ny-10036/tsrny/20%26%234500762?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : ZR115
" .Net Developer @ Atlanta, GA_In- Person Intreview ", Global IT Family ," Atlanta, GA, USA",https://www.dice.com/jobs/detail/.net-developer-%40-atlanta%2C-ga_in%26%2345-person-intreview-global-it-family-atlanta-ga-30301/90814117/623365?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : TN0224202001
 Senior Full Stack .NET Developer ," BDM, Saibber LLC "," Allentown, PA, USA",https://www.dice.com/jobs/detail/senior-full-stack-.net-developer-bdm%2C-saibber-llc-allentown-pa-18101/10406217/ZR115?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 2020-40909
 Full Stack .Net Developer/Angular ," Digitek Software, Inc. "," Columbus, OH, USA",https://www.dice.com/jobs/detail/full-stack-.net-developer%26%2347angular-digitek-software%2C-inc.-columbus-oh-43085/digitek/TN0224202001?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : TP- 1307-308
 Need .Net Developer with Azure , Infobahn Softworld Inc. ," Chicago, IL, USA",https://www.dice.com/jobs/detail/need-.net-developer-with-azure-infobahn-softworld-inc.-chicago-il-60661/infobahn/2020%26%234540909?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Originally Posted : 1 month ago
 .NET Developer , Impetus Systems and Careers , ,https://www.dice.com/jobs/detail/.net-developer-impetus-systems-and-careers-ny/91089107/TP%26%2345%26%23321307%26%2345308?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : JPC3289-3340
 .NET Developer , Kforce Technology Staffing ," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-developer-kforce-technology-staffing-houston-tx-77002/kforcecx/ITWQG1871065?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 874321
 Full Stack .Net Developer , Primus Software Corp ," Lutherville-Timonium, MD 21093, USA",https://www.dice.com/jobs/detail/full-stack-.net-developer-primus-software-corp-timonium-md-21093/primusga/JPC3289%26%23453340?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 6333788
 .Net Developer , New York Technology Partners ," New York, NY, USA",https://www.dice.com/jobs/detail/.net-developer-new-york-technology-partners-new-york-ny-10001/10119106/874321?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 2020-136
 Full Stack .NET Developer , Maddisoft ," Houston, TX, USA",https://www.dice.com/jobs/detail/full-stack-.net-developer-maddisoft-houston-tx-77001/RTX19d776/6333788?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : 2019-9714
 Sr .Net Developer , Averosoft Inc. ," Charlotte, NC, USA",https://www.dice.com/jobs/detail/sr-.net-developer-averosoft-inc.-charlotte-nc-28204/91101687/2020%26%2345136?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Position Id : RESTAPIAR-F25
 .NET Developers ," The Squires Group, Inc "," Chantilly, VA, USA",https://www.dice.com/jobs/detail/.net-developers-the-squires-group%2C-inc-chantilly-va-20151/10115109/2019%26%23459714?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D9%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=490a62d0-9ab7-48c9-9db8-fc376a44ef9e,Originally Posted : 8 months ago
 .Net Developer( WEB API/Backend) ," IT Associates, Inc. "," Conway, AR, USA",https://www.dice.com/jobs/detail/.net-developer%28-web-api%26%2347backend%29-it-associates%2C-inc.-conway-ar-72032/itassoc/RESTAPIAR%26%2345F25?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Originally Posted : 1 month ago
 .Net Developer( Backend/Web API) ," IT Associates, Inc. "," Downers Grove, IL, USA",https://www.dice.com/jobs/detail/.net-developer%28-backend%26%2347web-api%29-it-associates%2C-inc.-downers-grove-il-60515/itassoc/RESTAPI%26%2345F25?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 6317842
 Senior .NET Developer (WCF) , Spruce Technology Inc. ," New York, NY, USA",https://www.dice.com/jobs/detail/senior-.net-developer-%28wcf%29-spruce-technology-inc.-new-york-ny-10001/10215935/6082332?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 6427824
 .NET Developer , Kforce Technology Staffing ," Minneapolis, MN, USA",https://www.dice.com/jobs/detail/.net-developer-kforce-technology-staffing-minneapolis-mn-55408/kforcecx/ITTVT1869710?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 622218
 Senior C# /.Net developer , Atyeti ," Raleigh, NC, USA",https://www.dice.com/jobs/detail/senior-c%23-%26%2347.net-developer-atyeti-raleigh-nc-27601/10378739/6317842?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 2020-31440
 .Net Developer , Prospect Infosys Inc. ," Madison, WI, USA",https://www.dice.com/jobs/detail/.net-developer-prospect-infosys-inc.-madison-wi-53701/10265865/6427824?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 2020-226
 .NET Developer - Clifton Forge VA , Leading Edge Systems Richmond ," Clifton Forge, VA 24422, USA",https://www.dice.com/jobs/detail/.net-developer-%26%2345-clifton-forge-va-leading-edge-systems-richmond-clifton-forge-va-24422/lesr/622218?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 6419605
 Sr .Net Developer ," E-Solutions, Inc. "," Charlotte, NC, USA",https://www.dice.com/jobs/detail/sr-.net-developer-e%26%2345solutions%2C-inc.-charlotte-nc-28204/10211255/2020%26%234531440?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 6421232
" Full Stack .NET Developer - Alpharetta, GA ", Stellar Consulting Solutions ," Alpharetta, GA, USA",https://www.dice.com/jobs/detail/full-stack-.net-developer-%26%2345-alpharetta%2C-ga-stellar-consulting-solutions-alpharetta-ga-30004/90922894/2020%26%2345226?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : APN-ND_MW
 .Net Developers with C# ," Adva IT Services, Inc.. "," Mason, OH, USA",https://www.dice.com/jobs/detail/.net-developers-with-c%23-adva-it-services%2C-inc..-mason-oh-45040/91098321/6419605?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 2020-42
 .Net developer , Tekfortune Inc. ," Cary, NC, USA",https://www.dice.com/jobs/detail/.net-developer-tekfortune-inc.-cary-nc-27511/90941404/6421232?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 6428691
 .Net Developer , SA Technologies Inc ," Franklin, TN, USA",https://www.dice.com/jobs/detail/.net-developer-sa-technologies-inc-franklin-tn-37064/10113350/APN%26%2345ND_MW?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 12528_NET_MSN
 FullStack .Net Developer , 7 Kings Code LLC ," Columbus, OH, USA",https://www.dice.com/jobs/detail/fullstack-.net-developer-7-kings-code-llc-columbus-oh-43205/91018029/2020%26%234542?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : HC - dot net
 .Net developer , Sqa Concepts Inc ," Dallas, TX, USA",https://www.dice.com/jobs/detail/.net-developer-sqa-concepts-inc-dallas-tx-75201/10429483/6428691?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 6085280
 .Net Developer , TeamSoft ," Madison, WI, USA",https://www.dice.com/jobs/detail/.net-developer-teamsoft-madison-wi-53701/10110872/12528_NET_MSN?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D10%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=ad57ad1c-720e-40e3-ad79-2f589e82ee77,Position Id : 6424262
